,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,hour_of_day,day_of_week,day_of_month,month,is_month_start,is_month_end,is_weekend,time_of_day,is_holiday,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Fashion,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
331,0.1079172629887685,0.125,46,0.39,3.46,12,3,17,7,0,0,0,2,0,3,15,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
332,0.0410847005966855,0.1313,37,1.2,0.45,0,3,27,3,0,1,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
333,0.0441761674113067,0.1161,51,0.96,0.53,14,1,1,7,1,0,0,2,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
334,0.0566459033778834,0.1361,14,1.46,0.53,4,3,3,4,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
335,0.1226516024390238,0.0799,42,0.67,1.46,10,4,29,8,0,1,0,1,0,1,50,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
336,0.1415280966583732,0.128,14,0.47,3.85,6,3,20,11,0,0,0,1,0,2,5,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
337,0.1403606390450855,0.0758,36,0.57,1.87,11,3,6,2,1,0,0,1,0,2,50,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
338,0.1432278969523495,0.0951,26,0.52,2.62,10,4,27,6,0,1,0,1,0,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
339,0.109090646534143,0.0867,52,1.13,0.84,14,4,30,5,0,1,0,2,0,1,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
340,0.0468391728732689,0.0385,48,1.07,0.17,13,1,20,5,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
341,0.1012465097088264,0.0873,34,1.21,0.73,23,4,31,1,0,1,0,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
342,0.0871729952268811,0.0753,51,0.36,1.82,23,6,4,5,1,0,1,3,0,1,5,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
343,0.1247586974234979,0.0717,13,0.69,1.3,11,6,5,10,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
344,0.0329744983873835,0.0271,47,0.88,0.1,23,1,1,4,1,0,0,3,0,3,5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
345,0.0604800229945084,0.1051,42,0.41,1.55,4,4,3,10,1,0,0,0,1,1,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
346,0.1457373995669402,0.0979,30,0.7,2.04,22,2,10,12,0,0,0,3,0,2,50,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
347,0.0145596139203665,0.0386,16,0.34,0.17,17,3,19,6,0,0,0,2,0,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
348,0.0736485676417992,0.0757,18,0.92,0.61,16,3,26,6,0,1,0,2,0,2,5,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
349,0.0383674059632605,0.0431,18,0.68,0.24,21,5,4,10,1,0,1,3,0,4,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
350,0.1191491443262781,0.1424,35,1.1,1.54,12,0,17,3,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,0.1217862686294501,0.0406,37,1.04,0.48,12,5,27,12,0,1,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
352,0.0980555714179711,0.1398,36,0.15,9.14,22,6,23,3,0,0,1,3,0,1,15,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
353,0.0763569019942436,0.0197,22,1.46,0.1,11,5,23,8,0,0,1,1,0,3,50,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
354,0.0113811752945966,0.0378,60,0.31,0.14,2,5,25,10,0,1,1,0,0,1,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
355,0.1044728935584589,0.0189,12,1.41,0.14,21,3,24,7,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
356,0.0422730961874243,0.1098,48,0.4,1.16,13,1,9,12,0,0,0,2,0,2,50,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
357,0.0212833656195895,0.1294,32,1.46,0.19,22,0,24,11,0,1,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
358,0.1214399330773716,0.1189,42,0.21,6.88,7,0,3,3,1,0,0,1,0,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
359,0.1469683012791457,0.0357,13,0.96,0.55,15,2,9,4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
360,0.1323911446821757,0.1386,21,0.74,2.48,16,1,30,12,0,1,0,2,0,1,5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
361,0.0978156476803101,0.1349,40,1.41,0.94,20,1,18,3,0,0,0,3,0,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
362,0.0491679962716113,0.1107,10,1.15,0.47,8,1,4,2,1,0,0,1,0,3,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
363,0.1415696812594399,0.0896,52,0.37,3.43,13,1,16,9,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
364,0.0522204567185996,0.1,55,1.15,0.45,22,0,5,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
365,0.049152338943669,0.1401,32,1.5,0.46,5,1,30,12,0,1,0,0,0,4,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
366,0.1065421931431404,0.1094,49,0.28,4.16,8,2,9,4,0,0,0,1,0,4,5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
367,0.1040436577468287,0.0299,39,0.9,0.35,6,4,5,9,1,0,0,1,0,4,15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
368,0.1449275984210064,0.125,42,0.97,1.87,11,4,5,9,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
369,0.1478489227634249,0.1058,48,0.81,1.93,7,1,16,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
370,0.0425043578459867,0.0891,43,1.12,0.34,1,6,16,11,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
371,0.0681624408781761,0.1447,47,0.88,1.12,1,2,23,7,0,0,0,0,0,3,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
372,0.1065193107668037,0.0557,49,0.31,1.91,16,1,23,12,0,0,0,2,0,0,15,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
373,0.118966142795674,0.0107,35,0.21,0.61,12,1,21,10,0,0,0,2,0,1,15,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
374,0.1004328704673757,0.0663,27,0.35,1.9,7,5,6,9,1,0,1,1,0,3,15,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
375,0.0993735045750363,0.1033,25,0.18,5.7,15,5,28,6,0,1,1,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,0.1397288802444079,0.0224,16,1.17,0.27,20,3,25,12,0,1,0,3,1,1,50,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
377,0.113862651351435,0.0883,18,1.41,0.71,21,5,19,7,0,0,1,3,0,4,50,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
378,0.0699012165396221,0.0641,32,1.44,0.31,5,1,28,1,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
379,0.1117713721130438,0.122,20,0.59,2.31,3,3,30,1,0,1,0,0,0,2,50,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
380,0.0786406796960307,0.0183,14,0.7,0.21,7,2,26,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
381,0.0344378751373993,0.0227,55,1.06,0.07,21,4,21,2,0,0,0,3,0,0,5,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
382,0.1312968383467109,0.1287,15,1.36,1.24,15,0,23,6,0,0,0,2,0,1,5,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
383,0.1441770889487216,0.1494,54,1.43,1.51,1,2,12,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
384,0.0436190523461231,0.0134,27,0.93,0.06,1,3,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
385,0.0225271018824862,0.0409,53,0.18,0.51,1,5,16,8,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
386,0.0345274080387791,0.1045,11,0.65,0.56,12,6,30,3,0,1,1,2,0,0,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
387,0.1316714318425698,0.119,44,1.24,1.26,16,0,3,2,1,0,0,2,0,2,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
388,0.0433176568022708,0.0671,45,0.18,1.61,16,0,13,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
389,0.0592191605515663,0.067,41,0.44,0.9,20,4,1,8,1,0,0,3,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
390,0.1200517269479131,0.08,54,1.13,0.85,16,0,29,12,0,1,0,2,0,1,15,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
391,0.0903579308647454,0.0504,51,0.12,3.8,16,1,22,4,0,0,0,2,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
392,0.0304316632455714,0.031,36,0.2,0.47,11,4,19,9,0,0,0,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
393,0.0817770412753152,0.1209,29,0.37,2.67,17,1,25,2,0,1,0,2,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
394,0.0389530266474734,0.1314,40,0.26,1.97,1,4,21,2,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
395,0.1213020841066472,0.0867,38,0.5,2.1,17,0,11,8,0,0,0,2,0,3,50,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
396,0.0181412317541733,0.014,12,0.76,0.03,7,3,6,2,1,0,0,1,0,3,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
397,0.1024599799921684,0.1313,24,1.08,1.25,22,0,14,7,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
398,0.0431692658191593,0.0172,54,0.48,0.15,4,6,12,10,0,0,1,0,0,2,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
399,0.0216822223842674,0.1011,43,1.1,0.2,21,0,28,4,0,1,0,3,0,0,15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
400,0.0800466367645625,0.0265,12,0.91,0.23,21,1,26,8,0,1,0,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
401,0.0953555155377823,0.067,29,1.38,0.46,0,0,24,3,0,0,0,0,0,1,15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
402,0.0777363437719658,0.0771,45,1.43,0.42,2,3,9,1,0,0,0,0,0,3,5,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
403,0.081789321447509,0.073,46,0.67,0.89,19,1,11,2,0,0,0,3,0,3,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
404,0.0989161856518523,0.0972,19,0.38,2.53,5,0,8,12,0,0,0,0,0,3,50,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
405,0.0973863728243235,0.042,39,0.88,0.46,7,0,22,9,0,0,0,1,0,0,50,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
406,0.1207290439983425,0.1125,22,1.42,0.96,6,0,20,10,0,0,0,1,1,3,15,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
407,0.0954526033641477,0.0444,60,0.5,0.85,14,3,25,12,0,1,0,2,1,0,15,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
408,0.124063552279612,0.0625,33,1.2,0.65,4,6,9,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
409,0.139000493067675,0.0928,56,0.68,1.9,11,0,22,9,0,0,0,1,0,4,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
410,0.1445809969227431,0.1262,47,1.18,1.55,0,0,15,9,0,0,0,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
411,0.1210523356802335,0.1213,46,1.02,1.44,16,5,29,11,0,1,1,2,0,1,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
412,0.0299692874141314,0.1069,25,1.11,0.29,3,2,19,11,0,0,0,0,0,4,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
413,0.1160731954594189,0.0891,59,0.99,1.04,15,0,31,3,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
414,0.0832853060137143,0.0919,34,0.97,0.79,14,1,2,12,1,0,0,2,0,1,50,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
415,0.0253495242023169,0.0866,32,1.37,0.16,13,4,10,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
416,0.1138727603591232,0.058,56,0.82,0.81,11,4,22,8,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
417,0.1161257426374675,0.077,39,0.89,1.0,21,1,4,11,1,0,0,3,0,3,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
418,0.1305980245612565,0.1274,26,0.52,3.2,17,2,18,6,0,0,0,2,0,2,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
419,0.138929505059624,0.1203,41,1.42,1.18,2,0,21,4,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
420,0.0932343173193441,0.1185,32,0.86,1.28,23,1,5,8,1,0,0,3,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
421,0.0894341614054378,0.0617,48,0.3,1.84,21,4,24,10,0,0,0,3,0,3,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
422,0.0124938822363749,0.1245,49,1.33,0.12,0,4,11,4,0,0,0,0,0,3,15,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
423,0.1214799368058592,0.0314,43,1.03,0.37,12,2,12,2,0,0,0,2,0,1,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
424,0.1339190791294842,0.1469,21,0.17,11.57,11,4,7,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
425,0.0401349609889494,0.1446,24,0.17,3.41,19,3,11,12,0,0,0,3,0,2,50,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
426,0.0272257095980072,0.0846,21,0.61,0.38,19,5,12,7,0,0,1,3,0,1,15,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
427,0.0629172542048348,0.1072,55,0.56,1.2,13,1,21,10,0,0,0,2,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
428,0.1004842249626163,0.0627,33,1.25,0.5,9,3,11,12,0,0,0,1,0,0,15,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
429,0.0910515550252561,0.1138,10,1.09,0.95,17,0,10,11,0,0,0,2,0,2,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
430,0.0312238895754422,0.0825,25,0.36,0.72,14,5,25,1,0,1,1,2,0,2,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
431,0.028490952619843,0.0173,50,0.6,0.08,21,3,2,1,1,0,0,3,0,1,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
432,0.1016180957473111,0.1303,49,0.76,1.74,20,3,11,12,0,0,0,3,0,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
433,0.0597999726952489,0.1374,28,0.8,1.03,14,0,13,1,0,0,0,2,0,1,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
434,0.101762556158941,0.1389,42,0.37,3.82,12,0,4,8,1,0,0,2,0,4,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
435,0.1375391996151112,0.1013,20,1.15,1.21,1,5,29,11,0,1,1,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
436,0.0161955459692946,0.1053,53,0.5,0.34,4,3,29,5,0,1,0,0,0,2,50,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
437,0.0761973426439219,0.0238,30,1.33,0.14,20,5,4,1,1,0,1,3,0,2,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
438,0.0418673520250048,0.045,24,1.49,0.13,22,1,18,11,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
439,0.0166793170930659,0.0964,49,0.46,0.35,21,3,13,11,0,0,0,3,0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
440,0.0115969362553712,0.0814,45,1.01,0.09,16,1,4,3,1,0,0,2,0,0,50,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
441,0.1141584860205748,0.1076,59,0.38,3.23,15,1,16,12,0,0,0,2,0,0,15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
442,0.0865751463234267,0.1144,33,1.46,0.68,22,3,16,1,0,0,0,3,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
443,0.02027653884294,0.1224,25,1.35,0.18,14,3,5,6,1,0,0,2,0,4,50,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
444,0.0559298904507314,0.0314,29,1.13,0.16,11,4,6,6,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
445,0.100620064396952,0.1322,43,1.33,1.0,22,3,12,6,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
446,0.051502358975887,0.1466,15,1.07,0.71,4,0,23,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
447,0.1204889889802011,0.0664,20,1.36,0.59,7,5,6,9,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
448,0.014489550830932,0.1302,25,0.22,0.86,17,3,26,6,0,1,0,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
449,0.1122315592533639,0.0438,55,0.36,1.37,19,5,29,11,0,1,1,3,0,0,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
450,0.1136080277039248,0.0547,35,0.92,0.68,22,1,29,4,0,1,0,3,0,4,50,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
451,0.0882880100959935,0.028,51,1.1,0.22,9,5,27,9,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
452,0.0334821353900118,0.0827,38,0.59,0.47,17,3,28,8,0,1,0,2,0,0,15,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
453,0.1093517448146591,0.0118,38,0.94,0.14,13,0,8,9,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
454,0.14592372886424,0.1174,16,1.0,1.71,1,4,5,9,1,0,0,0,0,1,5,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
455,0.0752934086969415,0.0451,37,0.77,0.44,7,6,16,3,0,0,1,1,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
456,0.0170855882530754,0.1338,43,0.39,0.59,23,6,9,3,0,0,1,3,0,2,50,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
457,0.0183661668363353,0.0183,22,0.84,0.04,0,0,30,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
458,0.1292085270763833,0.1468,54,0.59,3.21,16,5,12,7,0,0,1,2,0,2,5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
459,0.0889068243880496,0.0805,10,1.49,0.48,13,3,8,5,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
460,0.101439730771436,0.039,33,1.35,0.29,22,6,1,6,1,0,1,3,0,3,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
461,0.039351273321554,0.0437,12,1.18,0.15,7,6,19,10,0,0,1,1,0,2,50,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
462,0.1130570878200866,0.0972,14,0.49,2.24,6,2,30,4,0,1,0,1,0,4,15,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
463,0.0487439620672324,0.0246,17,0.36,0.33,14,0,7,4,1,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
464,0.0734231719799987,0.1374,42,0.5,2.02,7,6,20,7,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,0.107491886737942,0.1362,17,0.13,11.26,11,3,6,2,1,0,0,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466,0.1212764275508074,0.1331,57,0.92,1.75,1,2,14,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
467,0.119134002619235,0.061,39,1.13,0.64,13,3,28,8,0,1,0,2,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
468,0.1488416721027874,0.1196,10,0.58,3.07,8,2,13,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,0.0284014573029567,0.129,51,0.13,2.82,14,6,23,3,0,0,1,2,0,1,50,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
470,0.0955298458269411,0.0904,24,0.57,1.52,22,6,12,10,0,0,1,3,0,2,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
471,0.1024766810601317,0.0133,45,1.49,0.09,3,3,13,2,0,0,0,0,0,0,50,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
472,0.0906733270826392,0.0446,36,1.4,0.29,10,4,16,5,0,0,0,1,0,3,15,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
473,0.0871905439039338,0.0749,54,1.26,0.52,9,1,22,7,0,0,0,1,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474,0.0143495571280219,0.019,49,1.04,0.03,17,0,1,9,1,0,0,2,1,0,50,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
475,0.0785981024472028,0.1352,51,0.51,2.08,22,2,10,9,0,0,0,3,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
476,0.1259367953809607,0.1239,43,0.36,4.33,8,6,7,9,1,0,1,1,0,4,15,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
477,0.0702482971109273,0.031,30,0.89,0.24,19,5,20,12,0,0,1,3,0,2,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
478,0.0598234088563436,0.1476,11,0.12,7.36,7,1,30,12,0,1,0,1,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
479,0.0526146393083749,0.0241,57,0.92,0.14,9,2,23,7,0,0,0,1,0,0,15,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
480,0.0512306496905446,0.1468,43,0.76,0.99,3,3,6,3,1,0,0,0,0,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
481,0.0318842089072478,0.1411,58,0.42,1.07,13,1,27,5,0,1,0,2,0,0,50,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
482,0.0859050628463215,0.0328,47,0.9,0.31,14,5,15,11,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
483,0.0397007132739242,0.0231,38,1.36,0.07,4,2,5,11,1,0,0,0,0,4,50,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
484,0.0505700018281518,0.0366,49,0.93,0.2,18,5,15,2,0,0,1,3,0,1,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
485,0.046375036183138,0.0533,24,0.57,0.43,17,2,1,10,1,0,0,2,0,2,5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
486,0.1173178530231756,0.1114,24,1.1,1.19,17,0,21,4,0,0,0,2,0,1,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
487,0.0355927243328837,0.1183,41,1.08,0.39,2,6,30,11,0,1,1,0,0,3,50,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
488,0.0759831409524363,0.0219,31,0.89,0.19,13,3,10,7,0,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
489,0.1457752399567086,0.0278,54,0.31,1.31,5,5,25,10,0,1,1,0,0,0,5,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
490,0.0833934816243511,0.0783,49,0.63,1.04,22,3,6,3,1,0,0,3,0,2,5,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
491,0.1061898755708394,0.0658,52,1.19,0.59,23,3,26,6,0,1,0,3,0,0,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
492,0.1043325853585054,0.1148,14,1.49,0.8,11,0,21,4,0,0,0,1,0,3,5,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
493,0.0734577441496902,0.0425,40,0.93,0.34,16,6,3,8,1,0,1,2,0,0,50,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
494,0.1112995043102195,0.0892,53,0.86,1.15,1,0,3,11,1,0,0,0,0,1,15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
495,0.1350593288150323,0.0842,11,0.57,2.0,10,5,17,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
496,0.0165805145888507,0.0862,47,0.47,0.3,5,2,19,11,0,0,0,0,0,1,15,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
497,0.0738475304704278,0.0157,43,0.56,0.21,18,3,23,10,0,0,0,3,0,1,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
498,0.0240586696575364,0.085,51,0.37,0.55,11,2,12,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
