user_id,ad_id,timestamp,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,hour_of_day,day_of_week,is_weekend,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Fashion,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
641,A9273,2025-09-09 22:24:10,0.1059277599573562,0.0675,54,1.13,0.63,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
895,A5583,2025-02-23 06:09:09,0.1186947875175336,0.0283,23,1.38,0.24,6,6,1,4,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
269,A6945,2025-06-08 16:27:10,0.14263238203086,0.0314,55,1.01,0.44,16,6,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843,A3147,2025-03-15 18:16:27,0.0749162723834792,0.0273,19,0.48,0.43,18,5,1,2,10,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
670,A8508,2025-04-30 20:31:06,0.1153557152952511,0.106,46,1.33,0.92,20,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
610,A6740,2025-10-09 07:43:13,0.0846364458864606,0.0994,50,0.13,6.47,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
172,A7520,2025-09-19 21:17:52,0.1135104527145989,0.0791,12,0.38,2.36,21,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
102,A1933,2025-11-19 09:56:06,0.0959480125369087,0.0669,56,0.52,1.23,9,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
886,A4043,2025-11-16 06:28:33,0.0139307050000296,0.1,27,0.93,0.15,6,6,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
896,A4871,2025-04-30 10:15:08,0.0400961882352173,0.0902,14,0.7,0.52,10,2,0,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
284,A3564,2025-12-27 00:33:36,0.0604071096412788,0.1097,49,0.9,0.74,0,5,1,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
390,A1570,2025-10-04 13:51:53,0.0596855449922347,0.058,59,0.69,0.5,13,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
722,A2783,2025-08-31 06:00:08,0.1391424536382628,0.1054,32,0.54,2.72,6,6,1,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
749,A7378,2025-02-23 05:45:42,0.0562706032465822,0.0648,46,1.39,0.26,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,A3707,2025-06-13 15:12:33,0.0542183032405429,0.0279,21,0.2,0.76,15,4,0,3,10,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
956,A7453,2025-03-13 03:17:48,0.088843019618148,0.105,47,1.01,0.92,3,3,0,2,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
948,A9107,2025-05-24 15:26:17,0.1240258588868028,0.1191,27,0.13,11.36,15,5,1,4,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
766,A9221,2025-03-17 15:00:21,0.1409049220318108,0.1235,40,0.34,5.12,15,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
310,A1397,2025-07-17 12:46:33,0.1079172629887685,0.125,46,0.39,3.46,12,3,0,3,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
924,A9947,2025-03-27 00:04:09,0.0410847005966855,0.1313,37,1.2,0.45,0,3,0,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
664,A9687,2025-07-01 14:41:44,0.0441761674113067,0.1161,51,0.96,0.53,14,1,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
526,A3296,2025-04-03 04:12:27,0.0566459033778834,0.1361,14,1.46,0.53,4,3,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
276,A1930,2025-08-29 10:09:22,0.1226516024390238,0.0799,42,0.67,1.46,10,4,0,1,10,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
718,A4766,2025-11-20 06:27:27,0.1415280966583732,0.128,14,0.47,3.85,6,3,0,2,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
822,A9757,2025-02-06 11:53:17,0.1403606390450855,0.0758,36,0.57,1.87,11,3,0,2,10,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
950,A5223,2025-06-27 10:28:40,0.1432278969523495,0.0951,26,0.52,2.62,10,4,0,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
653,A2699,2025-05-30 14:31:01,0.109090646534143,0.0867,52,1.13,0.84,14,4,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
688,A6099,2025-05-20 13:43:55,0.0468391728732689,0.0385,48,1.07,0.17,13,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
180,A5947,2025-01-31 23:17:25,0.1012465097088264,0.0873,34,1.21,0.73,23,4,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
630,A4138,2025-05-04 23:47:44,0.0871729952268811,0.0753,51,0.36,1.82,23,6,1,1,2,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
728,A5082,2025-10-05 11:42:20,0.1247586974234979,0.0717,13,0.69,1.3,11,6,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
920,A4838,2025-04-01 23:46:31,0.0329744983873835,0.0271,47,0.88,0.1,23,1,0,3,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
242,A6123,2025-10-03 04:16:29,0.0604800229945084,0.1051,42,0.41,1.55,4,4,0,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
653,A2025,2025-12-10 22:10:26,0.1457373995669402,0.0979,30,0.7,2.04,22,2,0,2,10,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
116,A3204,2025-06-19 17:06:30,0.0145596139203665,0.0386,16,0.34,0.17,17,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
751,A1074,2025-06-26 16:44:00,0.0736485676417992,0.0757,18,0.92,0.61,16,3,0,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
433,A4234,2025-10-04 21:05:40,0.0383674059632605,0.0431,18,0.68,0.24,21,5,1,4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
480,A2058,2025-03-17 12:03:14,0.1191491443262781,0.1424,35,1.1,1.54,12,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,A2346,2025-12-27 12:38:36,0.1217862686294501,0.0406,37,1.04,0.48,12,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
505,A7666,2025-03-23 22:43:04,0.0980555714179711,0.1398,36,0.15,9.14,22,6,1,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
487,A6005,2025-08-23 11:55:41,0.0763569019942436,0.0197,22,1.46,0.1,11,5,1,3,10,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
625,A2910,2025-10-25 02:38:42,0.0113811752945966,0.0378,60,0.31,0.14,2,5,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
717,A8636,2025-07-24 21:20:13,0.1044728935584589,0.0189,12,1.41,0.14,21,3,0,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
637,A9062,2025-12-09 13:16:05,0.0422730961874243,0.1098,48,0.4,1.16,13,1,0,2,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
735,A2857,2025-11-24 22:46:54,0.0212833656195895,0.1294,32,1.46,0.19,22,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
512,A1531,2025-03-03 07:58:43,0.1214399330773716,0.1189,42,0.21,6.88,7,0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
204,A4830,2025-04-09 15:33:09,0.1469683012791457,0.0357,13,0.96,0.55,15,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
765,A8458,2025-12-30 16:29:30,0.1323911446821757,0.1386,21,0.74,2.48,16,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
652,A1448,2025-03-18 20:55:21,0.0978156476803101,0.1349,40,1.41,0.94,20,1,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
479,A8740,2025-02-04 08:13:29,0.0491679962716113,0.1107,10,1.15,0.47,8,1,0,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210,A7584,2025-09-16 13:30:51,0.1415696812594399,0.0896,52,0.37,3.43,13,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
606,A2473,2025-05-05 22:00:06,0.0522204567185996,0.1,55,1.15,0.45,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
373,A6988,2025-12-30 05:16:23,0.049152338943669,0.1401,32,1.5,0.46,5,1,0,4,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
366,A1779,2025-04-09 08:12:05,0.1065421931431404,0.1094,49,0.28,4.16,8,2,0,4,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
557,A2185,2025-09-05 06:35:25,0.1040436577468287,0.0299,39,0.9,0.35,6,4,0,4,5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
469,A9024,2025-09-05 11:02:59,0.1449275984210064,0.125,42,0.97,1.87,11,4,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
261,A7616,2025-09-16 07:32:21,0.1478489227634249,0.1058,48,0.81,1.93,7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
616,A7314,2025-11-16 01:40:57,0.0425043578459867,0.0891,43,1.12,0.34,1,6,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
220,A5564,2025-07-23 01:48:57,0.0681624408781761,0.1447,47,0.88,1.12,1,2,0,3,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
518,A1810,2025-12-23 16:14:52,0.1065193107668037,0.0557,49,0.31,1.91,16,1,0,0,5,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
529,A4842,2025-10-21 12:55:34,0.118966142795674,0.0107,35,0.21,0.61,12,1,0,1,5,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
890,A6785,2025-09-06 07:47:11,0.1004328704673757,0.0663,27,0.35,1.9,7,5,1,3,5,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
491,A3303,2025-06-28 15:10:03,0.0993735045750363,0.1033,25,0.18,5.7,15,5,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
813,A7215,2025-12-25 20:34:48,0.1397288802444079,0.0224,16,1.17,0.27,20,3,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
649,A4689,2025-07-19 21:03:35,0.113862651351435,0.0883,18,1.41,0.71,21,5,1,4,10,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
895,A2427,2025-01-28 05:57:25,0.0699012165396221,0.0641,32,1.44,0.31,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
249,A5746,2025-01-30 03:04:38,0.1117713721130438,0.122,20,0.59,2.31,3,3,0,2,10,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
234,A2495,2025-03-26 07:59:30,0.0786406796960307,0.0183,14,0.7,0.21,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
334,A5564,2025-02-21 21:17:07,0.0344378751373993,0.0227,55,1.06,0.07,21,4,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
627,A8684,2025-06-23 15:16:18,0.1312968383467109,0.1287,15,1.36,1.24,15,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
299,A9027,2025-02-12 01:24:12,0.1441770889487216,0.1494,54,1.43,1.51,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
333,A7088,2025-06-19 01:57:05,0.0436190523461231,0.0134,27,0.93,0.06,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
828,A1234,2025-08-16 01:47:53,0.0225271018824862,0.0409,53,0.18,0.51,1,5,1,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
478,A9985,2025-03-30 12:25:08,0.0345274080387791,0.1045,11,0.65,0.56,12,6,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
645,A8339,2025-02-03 16:16:19,0.1316714318425698,0.119,44,1.24,1.26,16,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
792,A9874,2025-01-13 16:48:35,0.0433176568022708,0.0671,45,0.18,1.61,16,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
185,A9451,2025-08-01 20:45:43,0.0592191605515663,0.067,41,0.44,0.9,20,4,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
988,A2781,2025-12-29 16:36:24,0.1200517269479131,0.08,54,1.13,0.85,16,0,0,1,5,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
715,A5442,2025-04-22 16:28:54,0.0903579308647454,0.0504,51,0.12,3.8,16,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
870,A8938,2025-09-19 11:49:23,0.0304316632455714,0.031,36,0.2,0.47,11,4,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
441,A1391,2025-02-25 17:50:15,0.0817770412753152,0.1209,29,0.37,2.67,17,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
231,A2371,2025-02-21 01:50:21,0.0389530266474734,0.1314,40,0.26,1.97,1,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
845,A2247,2025-08-11 17:43:54,0.1213020841066472,0.0867,38,0.5,2.1,17,0,0,3,10,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
525,A2832,2025-02-06 07:09:15,0.0181412317541733,0.014,12,0.76,0.03,7,3,0,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
648,A8114,2025-07-14 22:41:38,0.1024599799921684,0.1313,24,1.08,1.25,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
282,A1018,2025-10-12 04:11:03,0.0431692658191593,0.0172,54,0.48,0.15,4,6,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
768,A7285,2025-04-28 21:22:28,0.0216822223842674,0.1011,43,1.1,0.2,21,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
532,A1602,2025-08-26 21:51:00,0.0800466367645625,0.0265,12,0.91,0.23,21,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
387,A1566,2025-03-24 00:42:47,0.0953555155377823,0.067,29,1.38,0.46,0,0,0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
430,A9657,2025-01-09 02:23:11,0.0777363437719658,0.0771,45,1.43,0.42,2,3,0,3,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
293,A7387,2025-02-11 19:26:05,0.081789321447509,0.073,46,0.67,0.89,19,1,0,3,10,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
865,A5109,2025-12-08 05:01:11,0.0989161856518523,0.0972,19,0.38,2.53,5,0,0,3,10,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
831,A4518,2025-09-22 07:00:02,0.0973863728243235,0.042,39,0.88,0.46,7,0,0,0,10,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
219,A7856,2025-10-20 06:52:26,0.1207290439983425,0.1125,22,1.42,0.96,6,0,0,3,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
927,A6765,2025-12-25 14:59:59,0.0954526033641477,0.0444,60,0.5,0.85,14,3,0,0,5,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
507,A4454,2025-03-09 04:53:56,0.124063552279612,0.0625,33,1.2,0.65,4,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
568,A2762,2025-09-22 11:42:43,0.139000493067675,0.0928,56,0.68,1.9,11,0,0,4,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
991,A6464,2025-09-15 00:01:49,0.1445809969227431,0.1262,47,1.18,1.55,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
871,A2269,2025-11-29 16:03:03,0.1210523356802335,0.1213,46,1.02,1.44,16,5,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
613,A8279,2025-11-19 03:51:37,0.0299692874141314,0.1069,25,1.11,0.29,3,2,0,4,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
634,A7630,2025-03-31 15:02:39,0.1160731954594189,0.0891,59,0.99,1.04,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
242,A3092,2025-12-02 14:01:36,0.0832853060137143,0.0919,34,0.97,0.79,14,1,0,1,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
952,A6204,2025-01-10 13:35:50,0.0253495242023169,0.0866,32,1.37,0.16,13,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
457,A4196,2025-08-22 11:45:50,0.1138727603591232,0.058,56,0.82,0.81,11,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
163,A3633,2025-11-04 21:10:31,0.1161257426374675,0.077,39,0.89,1.0,21,1,0,3,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
901,A2144,2025-06-18 17:55:50,0.1305980245612565,0.1274,26,0.52,3.2,17,2,0,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
973,A4241,2025-04-21 02:10:32,0.138929505059624,0.1203,41,1.42,1.18,2,0,0,1,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
793,A2972,2025-08-05 23:14:05,0.0932343173193441,0.1185,32,0.86,1.28,23,1,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
128,A6336,2025-10-24 21:06:35,0.0894341614054378,0.0617,48,0.3,1.84,21,4,0,3,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
911,A5948,2025-04-11 00:08:39,0.0124938822363749,0.1245,49,1.33,0.12,0,4,0,3,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
632,A6745,2025-02-12 12:03:23,0.1214799368058592,0.0314,43,1.03,0.37,12,2,0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
424,A3346,2025-03-07 11:55:12,0.1339190791294842,0.1469,21,0.17,11.57,11,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
932,A9364,2025-12-11 19:33:58,0.0401349609889494,0.1446,24,0.17,3.41,19,3,0,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
277,A5592,2025-07-12 19:06:08,0.0272257095980072,0.0846,21,0.61,0.38,19,5,1,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
679,A9812,2025-10-21 13:22:19,0.0629172542048348,0.1072,55,0.56,1.2,13,1,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
660,A9792,2025-12-11 09:35:07,0.1004842249626163,0.0627,33,1.25,0.5,9,3,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
765,A4367,2025-11-10 17:35:54,0.0910515550252561,0.1138,10,1.09,0.95,17,0,0,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
227,A1431,2025-01-25 14:16:44,0.0312238895754422,0.0825,25,0.36,0.72,14,5,1,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
762,A6260,2025-01-02 21:47:48,0.028490952619843,0.0173,50,0.6,0.08,21,3,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
458,A7949,2025-12-11 20:03:06,0.1016180957473111,0.1303,49,0.76,1.74,20,3,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
199,A9242,2025-01-13 14:11:16,0.0597999726952489,0.1374,28,0.8,1.03,14,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
580,A6955,2025-08-04 12:53:42,0.101762556158941,0.1389,42,0.37,3.82,12,0,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
590,A4259,2025-11-29 01:47:30,0.1375391996151112,0.1013,20,1.15,1.21,1,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
203,A2282,2025-05-29 04:00:38,0.0161955459692946,0.1053,53,0.5,0.34,4,3,0,2,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
340,A4678,2025-01-04 20:24:47,0.0761973426439219,0.0238,30,1.33,0.14,20,5,1,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
625,A9800,2025-11-18 22:02:18,0.0418673520250048,0.045,24,1.49,0.13,22,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
909,A3665,2025-11-13 21:59:11,0.0166793170930659,0.0964,49,0.46,0.35,21,3,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
248,A6453,2025-03-04 16:51:39,0.0115969362553712,0.0814,45,1.01,0.09,16,1,0,0,10,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
495,A9491,2025-12-16 15:04:03,0.1141584860205748,0.1076,59,0.38,3.23,15,1,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
590,A4008,2025-01-16 22:30:11,0.0865751463234267,0.1144,33,1.46,0.68,22,3,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
151,A8153,2025-06-05 14:20:02,0.02027653884294,0.1224,25,1.35,0.18,14,3,0,4,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
111,A2872,2025-06-06 11:32:35,0.0559298904507314,0.0314,29,1.13,0.16,11,4,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
177,A7948,2025-06-12 22:27:43,0.100620064396952,0.1322,43,1.33,1.0,22,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
742,A6181,2025-06-23 04:52:38,0.051502358975887,0.1466,15,1.07,0.71,4,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
447,A4685,2025-09-06 07:02:09,0.1204889889802011,0.0664,20,1.36,0.59,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
558,A7994,2025-06-26 17:20:35,0.014489550830932,0.1302,25,0.22,0.86,17,3,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
330,A4395,2025-11-29 19:41:22,0.1122315592533639,0.0438,55,0.36,1.37,19,5,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
777,A2049,2025-04-29 22:20:32,0.1136080277039248,0.0547,35,0.92,0.68,22,1,0,4,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
659,A9466,2025-09-27 09:47:18,0.0882880100959935,0.028,51,1.1,0.22,9,5,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
652,A6035,2025-08-28 17:04:37,0.0334821353900118,0.0827,38,0.59,0.47,17,3,0,0,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
184,A9601,2025-09-08 13:17:26,0.1093517448146591,0.0118,38,0.94,0.14,13,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
165,A7279,2025-09-05 01:49:37,0.14592372886424,0.1174,16,1.0,1.71,1,4,0,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
241,A9616,2025-03-16 07:47:04,0.0752934086969415,0.0451,37,0.77,0.44,7,6,1,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
863,A6578,2025-03-09 23:37:00,0.0170855882530754,0.1338,43,0.39,0.59,23,6,1,2,10,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
754,A5005,2025-06-30 00:43:26,0.0183661668363353,0.0183,22,0.84,0.04,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
709,A2517,2025-07-12 16:23:42,0.1292085270763833,0.1468,54,0.59,3.21,16,5,1,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
236,A5732,2025-05-08 13:49:08,0.0889068243880496,0.0805,10,1.49,0.48,13,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
743,A9207,2025-06-01 22:51:39,0.101439730771436,0.039,33,1.35,0.29,22,6,1,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
615,A5118,2025-10-19 07:26:18,0.039351273321554,0.0437,12,1.18,0.15,7,6,1,2,10,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
672,A3012,2025-04-30 06:04:51,0.1130570878200866,0.0972,14,0.49,2.24,6,2,0,4,5,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
240,A3814,2025-04-07 14:11:51,0.0487439620672324,0.0246,17,0.36,0.33,14,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
466,A1295,2025-07-20 07:05:51,0.0734231719799987,0.1374,42,0.5,2.02,7,6,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,A1866,2025-02-06 11:29:44,0.107491886737942,0.1362,17,0.13,11.26,11,3,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,A5585,2025-05-14 01:29:13,0.1212764275508074,0.1331,57,0.92,1.75,1,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
153,A6764,2025-08-28 13:18:46,0.119134002619235,0.061,39,1.13,0.64,13,3,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
974,A5596,2025-08-13 08:44:32,0.1488416721027874,0.1196,10,0.58,3.07,8,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847,A3398,2025-03-23 14:45:29,0.0284014573029567,0.129,51,0.13,2.82,14,6,1,1,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
312,A4414,2025-10-12 22:23:57,0.0955298458269411,0.0904,24,0.57,1.52,22,6,1,2,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
