user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate.1,conversion_rate.1,ROI
496,2025-09-09 22:40:17,Mobile,UK,35-44,Male,A7003,Image,Entertainment,Fitness Lovers,0.0619,0.15839999999999999,Viewed,30,0.34,0.0619,0.0528,6.12
567,2025-01-30 22:07:20,Desktop,Canada,55+,Female,A5037,Image,Travel,Professionals,0.0324,0.10649999999999998,Ignored,11,0.5,0.0324,0.0355,1.48
748,2025-02-20 08:10:23,Mobile,Canada,25-34,Female,A1642,Text,Food,Fitness Lovers,0.0466,0.0726,Ignored,9,0.33,0.0466,0.0242,4.21
175,2025-02-04 16:31:46,Mobile,Canada,18-24,Female,A9751,Text,Fashion,Students,0.0485,0.11130000000000001,Ignored,11,0.63,0.0485,0.0371,0.22
325,2025-11-22 05:27:21,Desktop,India,25-34,Female,A4761,Text,Travel,Tech Enthusiasts,0.0344,0.1059,Viewed,19,0.54,0.0344,0.0353,3.74
465,2025-04-22 21:31:33,Tablet,Canada,35-44,Male,A7392,Text,Automotive,Travel Lovers,0.0321,0.1293,Ignored,9,1.15,0.0321,0.0431,1.4
264,2025-01-03 19:26:46,Tablet,USA,25-34,Male,A6930,Video,Health,Students,0.0926,0.17550000000000002,Commented,70,0.62,0.0926,0.0585,9.29
990,2025-12-04 11:23:54,Desktop,USA,35-44,Male,A5488,Video,Finance,Professionals,0.086,0.23310000000000003,Commented,53,1.87,0.086,0.0777,1.52
557,2025-04-18 09:59:56,Mobile,Germany,55+,Female,A6349,Image,Entertainment,Family Oriented,0.035,0.15660000000000002,Ignored,6,0.24,0.035,0.0522,9.18
584,2025-02-28 22:46:10,Mobile,USA,55+,Female,A3478,Video,Travel,Tech Enthusiasts,0.0706,0.2409,Liked,44,0.67,0.0706,0.0803,8.26
894,2025-05-25 18:37:50,Tablet,India,35-44,Female,A2163,Text,Food,Fitness Lovers,0.0249,0.1026,Commented,64,0.35,0.0249,0.0342,9.69
550,2025-04-06 22:21:20,Mobile,UK,25-34,Male,A1932,Video,Finance,Students,0.1103,0.21299999999999997,Commented,61,1.69,0.1103,0.071,0.62
736,2025-06-07 04:28:15,Desktop,Canada,25-34,Female,A1255,Text,Automotive,Tech Enthusiasts,0.0386,0.0786,Viewed,17,0.99,0.0386,0.0262,-0.34
425,2025-06-16 05:33:06,Tablet,UK,25-34,Male,A7597,Image,Automotive,Students,0.0515,0.1296,Liked,36,0.73,0.0515,0.0432,2.37
729,2025-01-06 07:01:35,Tablet,UK,45-54,Female,A4086,Text,Travel,Professionals,0.0238,0.0756,Ignored,11,0.57,0.0238,0.0252,1.57
301,2025-09-11 18:46:34,Tablet,Canada,35-44,Female,A6465,Image,Entertainment,Young Adults,0.0523,0.1635,Viewed,20,0.27,0.0523,0.0545,17.97
866,2025-08-06 01:09:21,Tablet,USA,45-54,Male,A7015,Image,Electronics,Students,0.0353,0.1866,Liked,39,1.03,0.0353,0.0622,3.28
469,2025-07-05 21:03:54,Desktop,Canada,25-34,Male,A5435,Text,Food,Students,0.0362,0.12240000000000001,Viewed,30,0.3,0.0362,0.0408,7.71
719,2025-06-11 20:30:11,Mobile,Canada,25-34,Male,A9397,Video,Fashion,Professionals,0.1184,0.1794,Commented,58,0.56,0.1184,0.0598,6.68
645,2025-08-27 04:44:52,Desktop,Germany,55+,Female,A3676,Video,Food,Tech Enthusiasts,0.0479,0.162,Commented,69,0.37,0.0479,0.054,4.63
154,2025-08-15 20:52:53,Desktop,India,25-34,Female,A4319,Image,Electronics,Tech Enthusiasts,0.0606,0.1596,Liked,50,0.57,0.0606,0.0532,3.18
474,2025-11-03 04:41:09,Tablet,UK,45-54,Male,A7661,Text,Entertainment,Travel Lovers,0.0223,0.0801,Viewed,15,0.45,0.0223,0.0267,4.17
325,2025-02-12 09:29:58,Desktop,USA,18-24,Male,A2010,Image,Food,Fitness Lovers,0.0671,0.1854,Ignored,11,0.53,0.0671,0.0618,7.6
270,2025-02-03 14:01:44,Mobile,UK,18-24,Male,A5831,Image,Electronics,Professionals,0.1008,0.19319999999999998,Viewed,23,0.54,0.1008,0.0644,5.86
259,2025-05-23 01:12:32,Mobile,UK,55+,Female,A3924,Image,Health,Fitness Lovers,0.0417,0.1503,Ignored,13,0.97,0.0417,0.0501,2.76
887,2025-03-05 03:11:58,Tablet,USA,45-54,Female,A2219,Text,Food,Students,0.0233,0.07769999999999999,Ignored,7,0.4,0.0233,0.0259,2.17
208,2025-11-18 03:26:41,Desktop,Germany,55+,Female,A5255,Image,Electronics,Tech Enthusiasts,0.0407,0.1302,Ignored,9,0.93,0.0407,0.0434,0.47
636,2025-02-03 22:07:07,Mobile,USA,18-24,Female,A3676,Video,Fashion,Tech Enthusiasts,0.1301,0.21449999999999997,Viewed,29,0.35,0.1301,0.0715,15.24
392,2025-08-21 01:31:36,Desktop,India,55+,Female,A2992,Video,Entertainment,Students,0.0585,0.1956,Liked,40,0.33,0.0585,0.0652,4.9
597,2025-12-16 08:49:15,Desktop,USA,18-24,Male,A9244,Text,Fashion,Students,0.034,0.0744,Commented,57,0.67,0.034,0.0248,1.94
454,2025-12-12 17:10:30,Desktop,India,35-44,Female,A3701,Text,Electronics,Tech Enthusiasts,0.0274,0.1026,Ignored,13,0.85,0.0274,0.0342,2.56
680,2025-07-27 05:58:14,Desktop,India,18-24,Female,A1906,Image,Entertainment,Professionals,0.0696,0.1773,Ignored,7,0.22,0.0696,0.0591,11.56
528,2025-05-27 06:13:27,Mobile,USA,18-24,Female,A7242,Text,Electronics,Travel Lovers,0.0473,0.0789,Shared,56,0.62,0.0473,0.0263,0.3
783,2025-05-30 03:49:40,Mobile,Canada,25-34,Male,A6224,Text,Entertainment,Professionals,0.0503,0.1191,Ignored,9,0.46,0.0503,0.0397,5.09
792,2025-01-06 20:07:32,Tablet,Canada,55+,Male,A3251,Text,Electronics,Family Oriented,0.0198,0.0723,Viewed,26,0.8,0.0198,0.0241,0.95
394,2025-12-07 01:40:23,Desktop,UK,18-24,Male,A7065,Text,Travel,Fitness Lovers,0.0466,0.1077,Commented,57,0.93,0.0466,0.0359,1.3
942,2025-02-05 05:46:07,Mobile,UK,18-24,Male,A3119,Video,Fashion,Travel Lovers,0.1583,0.2841,Commented,59,0.53,0.1583,0.0947,17.04
754,2025-12-02 03:10:04,Desktop,UK,55+,Female,A9089,Video,Health,Fitness Lovers,0.0495,0.22049999999999997,Viewed,18,0.53,0.0495,0.0735,2.34
511,2025-02-05 16:58:23,Tablet,Germany,55+,Male,A6848,Image,Electronics,Tech Enthusiasts,0.0265,0.1629,Viewed,16,0.78,0.0265,0.0543,2.49
546,2025-03-15 08:49:23,Desktop,USA,18-24,Female,A2060,Image,Entertainment,Students,0.0719,0.12329999999999999,Liked,31,0.25,0.0719,0.0411,11.51
280,2025-09-09 00:57:27,Desktop,USA,25-34,Male,A4201,Text,Finance,Young Adults,0.035,0.1266,Liked,33,0.92,0.035,0.0422,2.73
614,2025-10-17 00:49:53,Desktop,India,25-34,Female,A6201,Video,Food,Tech Enthusiasts,0.0808,0.21810000000000002,Ignored,8,0.5,0.0808,0.0727,2.09
559,2025-07-04 20:01:33,Mobile,India,35-44,Female,A6704,Image,Electronics,Professionals,0.0468,0.1653,Commented,62,1.14,0.0468,0.0551,3.71
955,2025-09-15 14:30:32,Desktop,UK,18-24,Female,A6586,Text,Automotive,Professionals,0.0486,0.132,Viewed,17,1.36,0.0486,0.044,1.81
886,2025-04-29 04:52:06,Tablet,USA,45-54,Female,A8775,Image,Entertainment,Professionals,0.0397,0.1176,Viewed,30,0.37,0.0397,0.0392,7.73
205,2025-12-16 05:39:39,Tablet,India,25-34,Male,A9398,Image,Health,Tech Enthusiasts,0.0454,0.1326,Viewed,21,0.49,0.0454,0.0442,1.24
323,2025-10-08 06:37:51,Tablet,Germany,18-24,Male,A8377,Image,Electronics,Professionals,0.052,0.1905,Liked,47,0.89,0.052,0.0635,2.23
978,2025-07-04 17:40:16,Desktop,UK,35-44,Male,A5502,Image,Electronics,Family Oriented,0.0445,0.153,Liked,41,0.83,0.0445,0.051,5.36
815,2025-05-07 02:41:07,Desktop,Germany,25-34,Male,A7954,Video,Entertainment,Tech Enthusiasts,0.0798,0.201,Liked,46,0.53,0.0798,0.067,3.77
896,2025-02-11 14:21:24,Tablet,India,25-34,Male,A7647,Text,Health,Family Oriented,0.0355,0.0813,Ignored,13,0.95,0.0355,0.0271,0.85
138,2025-08-01 08:03:23,Desktop,UK,45-54,Female,A6974,Text,Fashion,Fitness Lovers,0.0305,0.1182,Viewed,25,0.75,0.0305,0.0394,3.99
818,2025-12-15 14:13:11,Tablet,India,25-34,Male,A9440,Video,Automotive,Tech Enthusiasts,0.0759,0.246,Viewed,24,0.63,0.0759,0.082,3.47
666,2025-05-20 19:18:08,Desktop,Germany,55+,Male,A9409,Text,Fashion,Tech Enthusiasts,0.0212,0.0693,Liked,30,0.45,0.0212,0.0231,0.26
870,2025-11-24 19:00:05,Desktop,India,35-44,Male,A6977,Image,Food,Students,0.0423,0.1134,Ignored,14,0.57,0.0423,0.0378,2.63
973,2025-12-17 03:41:59,Tablet,India,18-24,Female,A8723,Video,Automotive,Fitness Lovers,0.1166,0.17880000000000001,Liked,32,0.84,0.1166,0.0596,4.69
439,2025-04-07 18:36:30,Mobile,Germany,45-54,Female,A4281,Image,Finance,Professionals,0.0502,0.18209999999999998,Viewed,30,1.1,0.0502,0.0607,0.91
929,2025-10-03 03:30:52,Desktop,USA,45-54,Female,A1931,Text,Automotive,Fitness Lovers,0.0209,0.1272,Ignored,12,1.45,0.0209,0.0424,0.79
965,2025-01-11 05:43:14,Tablet,Germany,35-44,Female,A4407,Image,Automotive,Students,0.0457,0.162,Viewed,30,1.25,0.0457,0.054,0.51
266,2025-05-19 23:19:56,Mobile,USA,45-54,Male,A9808,Text,Entertainment,Young Adults,0.0255,0.0831,Ignored,8,0.51,0.0255,0.0277,1.37
863,2025-02-27 04:57:22,Mobile,UK,35-44,Female,A7248,Image,Food,Young Adults,0.0536,0.10949999999999999,Liked,48,0.38,0.0536,0.0365,3.64
156,2025-08-05 04:27:24,Tablet,India,55+,Female,A1923,Text,Automotive,Young Adults,0.0168,0.10439999999999999,Ignored,8,0.84,0.0168,0.0348,0.84
986,2025-01-26 08:48:01,Tablet,India,55+,Female,A3109,Image,Finance,Travel Lovers,0.0298,0.15089999999999998,Commented,50,1.0,0.0298,0.0503,4.36
881,2025-08-17 23:05:11,Tablet,UK,55+,Male,A7142,Video,Travel,Professionals,0.0586,0.1491,Viewed,18,0.66,0.0586,0.0497,2.99
150,2025-06-25 07:29:27,Mobile,USA,18-24,Male,A1860,Video,Food,Travel Lovers,0.1297,0.25170000000000003,Liked,38,0.57,0.1297,0.0839,7.25
735,2025-02-19 16:51:37,Desktop,India,35-44,Female,A7366,Text,Food,Students,0.0337,0.1197,Ignored,8,0.49,0.0337,0.0399,4.31
267,2025-10-19 05:11:43,Mobile,India,45-54,Female,A4518,Image,Automotive,Travel Lovers,0.0532,0.1671,Viewed,19,1.2,0.0532,0.0557,2.56
623,2025-06-28 19:27:31,Tablet,India,55+,Male,A1605,Video,Health,Family Oriented,0.0527,0.1614,Shared,66,0.97,0.0527,0.0538,5.51
714,2025-12-28 07:55:30,Desktop,India,55+,Female,A5949,Image,Entertainment,Students,0.0283,0.1794,Viewed,26,0.5,0.0283,0.0598,1.65
238,2025-07-08 01:41:42,Tablet,Canada,55+,Male,A6237,Image,Entertainment,Young Adults,0.0283,0.18719999999999998,Commented,53,0.4,0.0283,0.0624,8.18
171,2025-06-07 20:45:41,Tablet,India,55+,Female,A9690,Image,Food,Tech Enthusiasts,0.0315,0.1593,Viewed,30,0.43,0.0315,0.0531,11.28
103,2025-01-05 16:13:47,Desktop,India,45-54,Male,A9967,Image,Finance,Professionals,0.0373,0.1182,Liked,47,1.3,0.0373,0.0394,0.11
605,2025-08-20 08:03:59,Tablet,India,35-44,Female,A8374,Text,Food,Tech Enthusiasts,0.0217,0.11730000000000002,Viewed,18,0.57,0.0217,0.0391,4.57
429,2025-06-14 12:22:32,Mobile,Canada,25-34,Male,A7021,Image,Automotive,Students,0.0809,0.2025,Liked,35,0.91,0.0809,0.0675,5.72
787,2025-08-21 16:39:55,Mobile,India,55+,Female,A6042,Text,Travel,Travel Lovers,0.0248,0.1164,Commented,51,0.95,0.0248,0.0388,1.24
951,2025-10-31 06:20:30,Desktop,Germany,55+,Male,A8758,Text,Health,Professionals,0.0201,0.0972,Viewed,16,0.96,0.0201,0.0324,1.44
237,2025-09-13 02:01:29,Mobile,USA,25-34,Male,A8282,Image,Travel,Students,0.085,0.18569999999999998,Liked,44,0.99,0.085,0.0619,3.82
300,2025-05-02 10:38:35,Mobile,UK,45-54,Male,A4053,Text,Entertainment,Young Adults,0.024,0.0825,Liked,40,0.5,0.024,0.0275,1.71
647,2025-02-23 13:49:37,Mobile,UK,45-54,Female,A8300,Video,Electronics,Tech Enthusiasts,0.0887,0.2649,Ignored,5,0.7,0.0887,0.0883,6.33
334,2025-04-26 05:39:13,Desktop,Germany,55+,Male,A7555,Text,Automotive,Travel Lovers,0.0184,0.10980000000000001,Shared,62,0.88,0.0184,0.0366,2.79
779,2025-07-11 23:11:12,Desktop,USA,35-44,Male,A2934,Image,Finance,Family Oriented,0.0495,0.1761,Commented,57,1.58,0.0495,0.0587,-0.14
694,2025-05-16 00:54:23,Mobile,India,35-44,Female,A3782,Video,Finance,Family Oriented,0.102,0.2223,Liked,40,0.84,0.102,0.0741,4.37
269,2025-04-20 05:41:39,Tablet,India,55+,Female,A5803,Text,Fashion,Fitness Lovers,0.0155,0.1059,Liked,50,0.7,0.0155,0.0353,3.32
311,2025-03-08 09:55:11,Tablet,Germany,55+,Female,A5579,Image,Health,Young Adults,0.0345,0.1341,Ignored,7,0.52,0.0345,0.0447,4.23
891,2025-05-07 00:58:29,Desktop,Canada,18-24,Female,A9213,Image,Electronics,Professionals,0.059,0.1398,Viewed,23,0.94,0.059,0.0466,1.96
482,2025-03-22 15:00:54,Mobile,Canada,35-44,Female,A9620,Image,Food,Family Oriented,0.0441,0.1197,Viewed,28,0.29,0.0441,0.0399,3.89
194,2025-10-16 08:40:02,Desktop,Canada,55+,Male,A1458,Video,Electronics,Professionals,0.0541,0.1698,Liked,43,0.9,0.0541,0.0566,2.13
645,2025-02-15 21:08:47,Tablet,India,35-44,Female,A6570,Image,Health,Professionals,0.0367,0.159,Ignored,5,0.85,0.0367,0.053,4.35
806,2025-05-01 19:53:37,Desktop,USA,25-34,Male,A7507,Text,Food,Students,0.0399,0.0855,Ignored,14,0.35,0.0399,0.0285,1.52
791,2025-01-20 01:50:29,Mobile,India,45-54,Male,A5896,Text,Food,Professionals,0.0289,0.1071,Liked,39,0.48,0.0289,0.0357,6.07
132,2025-01-30 05:21:25,Desktop,USA,55+,Male,A8747,Image,Food,Fitness Lovers,0.0302,0.1716,Viewed,27,0.33,0.0302,0.0572,4.05
769,2025-01-27 03:07:55,Tablet,India,35-44,Male,A9494,Image,Entertainment,Tech Enthusiasts,0.0376,0.1398,Commented,70,0.45,0.0376,0.0466,3.14
184,2025-12-27 11:03:18,Desktop,USA,45-54,Male,A1850,Video,Entertainment,Travel Lovers,0.0788,0.1656,Viewed,21,0.38,0.0788,0.0552,4.04
812,2025-01-05 22:23:17,Tablet,India,18-24,Male,A3938,Image,Automotive,Professionals,0.0579,0.1452,Viewed,17,0.8,0.0579,0.0484,0.66
432,2025-04-16 18:53:44,Tablet,Canada,25-34,Female,A9176,Text,Entertainment,Fitness Lovers,0.0294,0.07830000000000001,Viewed,30,0.52,0.0294,0.0261,2.71
687,2025-07-18 11:17:15,Mobile,India,55+,Male,A1360,Image,Finance,Young Adults,0.0321,0.1815,Ignored,14,0.85,0.0321,0.0605,0.53
977,2025-04-18 19:50:20,Tablet,Germany,25-34,Female,A5048,Text,Automotive,Fitness Lovers,0.0373,0.078,Shared,81,0.95,0.0373,0.026,1.77
658,2025-07-12 20:36:17,Desktop,UK,35-44,Male,A1558,Video,Automotive,Young Adults,0.0754,0.2334,Liked,35,0.65,0.0754,0.0778,11.47
183,2025-01-19 20:15:36,Tablet,India,18-24,Male,A2587,Video,Travel,Professionals,0.0823,0.1491,Viewed,18,1.08,0.0823,0.0497,2.16
989,2025-08-14 13:25:30,Mobile,India,55+,Female,A8723,Image,Electronics,Tech Enthusiasts,0.0418,0.14429999999999998,Liked,44,1.11,0.0418,0.0481,-0.03
686,2025-05-03 14:23:19,Mobile,Germany,45-54,Female,A1352,Video,Health,Students,0.0619,0.2349,Shared,82,0.86,0.0619,0.0783,2.69
826,2025-05-30 08:31:41,Mobile,USA,25-34,Female,A4020,Text,Finance,Travel Lovers,0.0419,0.1293,Shared,74,0.9,0.0419,0.0431,1.62
105,2025-12-11 12:55:04,Desktop,India,45-54,Female,A2019,Image,Automotive,Young Adults,0.0401,0.11880000000000002,Commented,69,0.95,0.0401,0.0396,3.2
627,2025-11-01 19:01:38,Mobile,India,45-54,Male,A5160,Video,Finance,Professionals,0.0895,0.23460000000000003,Viewed,22,1.05,0.0895,0.0782,4.65
772,2025-09-28 12:15:13,Tablet,USA,45-54,Male,A8694,Text,Health,Young Adults,0.0229,0.1215,Ignored,6,0.64,0.0229,0.0405,4.2
572,2025-12-10 11:55:53,Desktop,UK,18-24,Male,A3165,Video,Fashion,Young Adults,0.1265,0.2046,Commented,56,0.6,0.1265,0.0682,10.63
116,2025-10-02 22:12:01,Mobile,UK,55+,Male,A9367,Text,Electronics,Travel Lovers,0.0195,0.12179999999999999,Ignored,15,1.15,0.0195,0.0406,1.96
286,2025-09-10 23:05:13,Mobile,USA,18-24,Male,A7046,Text,Entertainment,Professionals,0.0464,0.0882,Ignored,6,0.24,0.0464,0.0294,6.34
376,2025-03-13 11:32:21,Mobile,Germany,35-44,Male,A8153,Text,Fashion,Fitness Lovers,0.0301,0.1176,Viewed,21,0.73,0.0301,0.0392,3.37
400,2025-07-23 17:04:42,Mobile,Germany,35-44,Male,A6496,Video,Automotive,Family Oriented,0.0772,0.22169999999999998,Liked,30,0.73,0.0772,0.0739,9.41
196,2025-12-14 18:52:20,Mobile,Canada,55+,Female,A4317,Text,Fashion,Travel Lovers,0.0202,0.1194,Ignored,6,0.53,0.0202,0.0398,4.35
752,2025-12-14 10:43:07,Desktop,India,25-34,Female,A9714,Text,Food,Tech Enthusiasts,0.0358,0.0807,Viewed,17,0.48,0.0358,0.0269,0.61
372,2025-12-23 18:54:25,Desktop,UK,55+,Female,A5423,Image,Travel,Family Oriented,0.0297,0.13770000000000002,Viewed,24,0.81,0.0297,0.0459,1.04
973,2025-06-12 04:48:28,Tablet,UK,55+,Female,A2440,Text,Electronics,Fitness Lovers,0.0152,0.07919999999999999,Ignored,6,0.55,0.0152,0.0264,1.62
954,2025-09-24 15:25:31,Mobile,India,45-54,Male,A4948,Text,Electronics,Tech Enthusiasts,0.0321,0.0714,Ignored,15,0.74,0.0321,0.0238,-0.12
590,2025-05-27 13:27:04,Mobile,India,25-34,Male,A8226,Video,Entertainment,Fitness Lovers,0.1368,0.18989999999999999,Viewed,23,0.43,0.1368,0.0633,6.42
729,2025-01-29 21:10:52,Mobile,UK,25-34,Female,A2746,Video,Health,Professionals,0.1071,0.2193,Ignored,7,0.67,0.1071,0.0731,1.9
885,2025-05-25 22:36:00,Desktop,Germany,45-54,Female,A2755,Image,Food,Travel Lovers,0.0443,0.15689999999999998,Commented,55,0.58,0.0443,0.0523,9.0
312,2025-12-03 12:57:24,Tablet,USA,35-44,Male,A7546,Image,Entertainment,Young Adults,0.0384,0.1866,Liked,45,0.46,0.0384,0.0622,4.17
766,2025-08-13 20:28:06,Tablet,Germany,45-54,Male,A1944,Text,Automotive,Professionals,0.0261,0.0714,Ignored,11,0.71,0.0261,0.0238,1.89
398,2025-05-30 03:17:39,Mobile,Canada,55+,Female,A4217,Image,Finance,Students,0.0439,0.19230000000000003,Ignored,7,1.68,0.0439,0.0641,1.03
413,2025-02-25 14:48:32,Tablet,Germany,35-44,Female,A1831,Video,Fashion,Tech Enthusiasts,0.0657,0.14579999999999999,Liked,42,0.65,0.0657,0.0486,5.25
996,2025-07-04 12:42:40,Mobile,India,18-24,Female,A6933,Video,Fashion,Young Adults,0.1695,0.2094,Viewed,17,0.69,0.1695,0.0698,7.44
713,2025-08-30 08:24:03,Mobile,Canada,35-44,Female,A8754,Image,Food,Young Adults,0.0519,0.1599,Viewed,29,0.53,0.0519,0.0533,5.27
825,2025-02-02 03:08:55,Desktop,Germany,18-24,Male,A9121,Image,Entertainment,Students,0.0575,0.1731,Viewed,22,0.24,0.0575,0.0577,11.46
509,2025-06-16 03:25:17,Desktop,Germany,18-24,Female,A4646,Image,Finance,Young Adults,0.0569,0.1989,Liked,37,1.99,0.0569,0.0663,0.89
626,2025-09-23 05:24:51,Desktop,Canada,45-54,Male,A3477,Video,Electronics,Young Adults,0.0668,0.1746,Liked,47,0.84,0.0668,0.0582,0.95
886,2025-12-28 23:41:58,Mobile,Canada,25-34,Male,A6121,Video,Entertainment,Young Adults,0.1266,0.24630000000000002,Ignored,5,0.37,0.1266,0.0821,11.35
965,2025-04-15 11:57:31,Mobile,UK,45-54,Female,A7029,Video,Food,Travel Lovers,0.0748,0.1605,Shared,79,0.43,0.0748,0.0535,4.62
100,2025-10-22 03:20:05,Desktop,India,18-24,Male,A9948,Video,Health,Professionals,0.1336,0.1683,Viewed,25,0.62,0.1336,0.0561,6.81
994,2025-08-15 20:18:31,Mobile,Canada,25-34,Male,A7741,Text,Travel,Fitness Lovers,0.0501,0.11430000000000001,Ignored,10,0.89,0.0501,0.0381,2.53
533,2025-06-08 01:58:00,Mobile,Germany,25-34,Female,A9686,Video,Food,Students,0.1217,0.1707,Commented,55,0.6,0.1217,0.0569,8.68
707,2025-01-05 17:16:09,Tablet,Canada,55+,Male,A6807,Video,Automotive,Travel Lovers,0.0536,0.2169,Ignored,5,0.95,0.0536,0.0723,5.3
966,2025-10-31 06:09:53,Mobile,UK,55+,Female,A1165,Text,Travel,Travel Lovers,0.0232,0.0786,Ignored,8,0.87,0.0232,0.0262,0.6
719,2025-07-06 10:14:42,Tablet,Canada,45-54,Male,A6092,Image,Fashion,Students,0.0449,0.1875,Liked,35,0.72,0.0449,0.0625,4.0
758,2025-12-27 18:37:51,Desktop,India,25-34,Male,A7136,Video,Electronics,Young Adults,0.1103,0.1815,Liked,49,0.77,0.1103,0.0605,1.24
825,2025-10-04 20:48:27,Mobile,Canada,45-54,Female,A2494,Image,Electronics,Students,0.0511,0.1374,Liked,38,0.86,0.0511,0.0458,1.2
122,2025-07-26 07:17:02,Mobile,Canada,35-44,Female,A2007,Image,Food,Family Oriented,0.0615,0.1533,Liked,50,0.46,0.0615,0.0511,9.78
484,2025-01-10 20:17:02,Desktop,UK,45-54,Male,A2390,Video,Travel,Young Adults,0.066,0.23399999999999999,Liked,44,0.67,0.066,0.078,5.84
820,2025-11-10 00:58:09,Desktop,USA,35-44,Male,A7494,Video,Electronics,Professionals,0.0671,0.2031,Viewed,29,1.04,0.0671,0.0677,1.6
946,2025-08-28 06:47:48,Desktop,UK,25-34,Male,A4635,Text,Automotive,Tech Enthusiasts,0.0304,0.10350000000000001,Viewed,25,0.9,0.0304,0.0345,0.65
115,2025-04-11 03:09:51,Desktop,Canada,55+,Male,A6996,Video,Electronics,Family Oriented,0.0566,0.2598,Viewed,20,0.91,0.0566,0.0866,6.59
139,2025-10-10 02:40:45,Tablet,USA,18-24,Female,A1611,Image,Food,Fitness Lovers,0.0594,0.1752,Shared,76,0.26,0.0594,0.0584,17.27
221,2025-11-26 09:05:12,Mobile,India,55+,Female,A8953,Text,Electronics,Young Adults,0.0254,0.1215,Ignored,9,0.78,0.0254,0.0405,1.04
735,2025-02-21 03:59:48,Desktop,Germany,45-54,Male,A9718,Video,Entertainment,Students,0.0649,0.1683,Viewed,24,0.54,0.0649,0.0561,4.34
834,2025-03-16 10:33:03,Tablet,USA,18-24,Female,A9206,Image,Finance,Fitness Lovers,0.0537,0.1656,Ignored,6,1.8,0.0537,0.0552,0.21
826,2025-01-18 10:42:24,Mobile,Canada,55+,Female,A8276,Text,Electronics,Travel Lovers,0.0204,0.1104,Commented,55,1.0,0.0204,0.0368,2.94
732,2025-03-12 15:45:00,Tablet,UK,18-24,Female,A8340,Video,Food,Young Adults,0.106,0.2178,Liked,44,0.58,0.106,0.0726,3.93
926,2025-08-08 12:03:37,Tablet,India,18-24,Female,A5394,Video,Travel,Family Oriented,0.0976,0.2319,Viewed,19,0.47,0.0976,0.0773,11.44
280,2025-03-07 11:55:06,Desktop,India,55+,Male,A3122,Video,Finance,Tech Enthusiasts,0.0508,0.21960000000000002,Viewed,19,1.94,0.0508,0.0732,-0.2
412,2025-03-29 08:46:58,Tablet,India,25-34,Male,A6579,Image,Food,Young Adults,0.0611,0.12390000000000001,Ignored,5,0.33,0.0611,0.0413,5.91
782,2025-03-23 17:01:52,Mobile,USA,18-24,Female,A9558,Video,Electronics,Family Oriented,0.1556,0.26249999999999996,Viewed,17,1.03,0.1556,0.0875,7.3
582,2025-04-07 11:34:12,Tablet,Germany,25-34,Female,A5371,Image,Travel,Professionals,0.058,0.1644,Shared,84,0.99,0.058,0.0548,2.9
565,2025-08-28 05:29:43,Desktop,UK,25-34,Female,A4125,Text,Food,Travel Lovers,0.0364,0.0975,Ignored,6,0.5,0.0364,0.0325,2.02
567,2025-02-23 13:43:13,Desktop,USA,35-44,Male,A3263,Image,Automotive,Professionals,0.0424,0.15839999999999999,Liked,49,1.08,0.0424,0.0528,1.19
523,2025-04-06 06:03:43,Desktop,Germany,55+,Male,A8217,Image,Fashion,Students,0.0314,0.14250000000000002,Shared,75,0.52,0.0314,0.0475,7.45
126,2025-05-07 13:39:40,Tablet,Canada,35-44,Male,A7137,Text,Finance,Family Oriented,0.0312,0.1068,Viewed,27,1.83,0.0312,0.0356,-0.03
282,2025-03-29 13:49:48,Tablet,USA,55+,Male,A1337,Video,Fashion,Family Oriented,0.0463,0.19019999999999998,Liked,42,0.49,0.0463,0.0634,11.58
793,2025-12-29 22:50:51,Tablet,Canada,25-34,Male,A5855,Image,Entertainment,Family Oriented,0.0508,0.1227,Liked,30,0.41,0.0508,0.0409,9.11
825,2025-11-26 20:51:24,Mobile,UK,35-44,Female,A3532,Image,Entertainment,Young Adults,0.0508,0.1296,Commented,62,0.42,0.0508,0.0432,2.67
477,2025-03-05 16:40:47,Mobile,Canada,35-44,Female,A1189,Image,Fashion,Young Adults,0.0598,0.1215,Commented,70,0.74,0.0598,0.0405,4.58
443,2025-10-28 01:50:08,Desktop,Canada,25-34,Female,A3377,Text,Entertainment,Young Adults,0.0376,0.1299,Commented,64,0.2,0.0376,0.0433,21.45
350,2025-11-02 12:13:53,Desktop,Canada,45-54,Male,A8746,Text,Health,Professionals,0.0215,0.1167,Liked,48,0.55,0.0215,0.0389,2.33
773,2025-02-12 05:53:41,Desktop,UK,25-34,Male,A5967,Text,Finance,Students,0.0317,0.1062,Ignored,8,1.95,0.0317,0.0354,-0.14
794,2025-04-09 04:35:49,Desktop,Germany,18-24,Male,A3649,Text,Automotive,Students,0.0463,0.1227,Viewed,23,1.37,0.0463,0.0409,1.69
921,2025-06-29 16:01:16,Tablet,UK,35-44,Female,A8548,Video,Entertainment,Students,0.0863,0.2487,Commented,59,0.31,0.0863,0.0829,26.86
222,2025-10-26 22:03:55,Tablet,UK,45-54,Female,A4309,Video,Automotive,Family Oriented,0.0552,0.2556,Commented,47,0.97,0.0552,0.0852,3.75
